lap_n,stint_n,compounds,pit_laps,team,rain,driver_name,grid_pos,pit_count,final,location
63.0,5.0,"['INTERMEDIATE', 'MEDIUM']","[1.0, 29.0]",Mercedes,1,HAM,1,2,2.0,Imola
63.0,3.0,"['INTERMEDIATE', 'MEDIUM', 'SOFT']","[1.0, 29.0, 34.0]",McLaren,1,NOR,7,3,3.0,Imola
63.0,3.0,"['INTERMEDIATE', 'MEDIUM']","[1.0, 29.0]",Ferrari,1,LEC,4,2,4.0,Imola
63.0,3.0,"['INTERMEDIATE', 'MEDIUM']","[1.0, 28.0]",Ferrari,1,SAI,11,2,5.0,Imola
63.0,3.0,"['INTERMEDIATE', 'MEDIUM', 'SOFT']","[1.0, 28.0, 34.0]",McLaren,1,RIC,6,3,6.0,Imola
63.0,5.0,"['WET', 'INTERMEDIATE', 'MEDIUM']","[1.0, 15.0, 27.0]",AlphaTauri,1,GAS,5,3,8.0,Imola
63.0,4.0,"['INTERMEDIATE', 'MEDIUM']","[1.0, 28.0]",Aston Martin,1,STR,10,2,7.0,Imola
63.0,6.0,"['WET', 'INTERMEDIATE', 'MEDIUM', 'SOFT', 'MEDIUM']","[1.0, 2.0, 28.0, 32.0, 33.0]",Alpine,1,OCO,9,5,11.0,Imola
63.0,4.0,"['INTERMEDIATE', 'MEDIUM']","[1.0, 29.0]",Alpine,1,ALO,15,2,10.0,Imola
63.0,3.0,"['INTERMEDIATE', 'MEDIUM', 'SOFT']","[1.0, 29.0, 34.0]",Red Bull Racing,1,PER,2,3,12.0,Imola
63.0,4.0,"['INTERMEDIATE', 'MEDIUM', 'SOFT']","[1.0, 26.0, 33.0]",AlphaTauri,1,TSU,20,3,13.0,Imola
63.0,4.0,"['INTERMEDIATE', 'MEDIUM']","[1.0, 27.0]",Alfa Romeo Racing,1,RAI,16,2,9.0,Imola
62.0,5.0,"['INTERMEDIATE', 'MEDIUM']","[1.0, 28.0]",Alfa Romeo Racing,1,GIO,17,2,14.0,Imola
61.0,6.0,"['INTERMEDIATE', 'MEDIUM', 'SOFT']","[1.0, 21.0, 33.0]",Aston Martin,1,VET,0,3,14.0,Imola
61.0,5.0,"['WET', 'INTERMEDIATE', 'SOFT', 'MEDIUM']","[1.0, 6.0, 22.0, 32.0]",Haas F1 Team,1,MSC,18,4,16.0,Imola
61.0,5.0,"['WET', 'INTERMEDIATE', 'SOFT', 'MEDIUM']","[1.0, 13.0, 24.0, 32.0]",Haas F1 Team,1,MAZ,19,4,17.0,Imola
31.0,2.0,"['INTERMEDIATE', 'MEDIUM']","[1.0, 29.0]",Mercedes,1,BOT,8,2,nan,Imola
31.0,2.0,"['INTERMEDIATE', 'MEDIUM']","[1.0, 27.0]",Williams,1,RUS,12,2,nan,Imola
1.0,1.0,['INTERMEDIATE'],[1.0],Williams,1,LAT,14,1,nan,Imola
66.0,4.0,"['MEDIUM', 'HARD']","[1.0, 38.0]",Mercedes,0,HAM,2,2,1.0,Portimão
66.0,5.0,"['MEDIUM', 'HARD', 'SOFT']","[1.0, 36.0, 65.0]",Red Bull Racing,0,VER,3,3,2.0,Portimão
66.0,5.0,"['MEDIUM', 'HARD', 'SOFT']","[1.0, 37.0, 64.0]",Mercedes,0,BOT,1,3,3.0,Portimão
66.0,4.0,"['MEDIUM', 'SOFT']","[1.0, 52.0]",Red Bull Racing,0,PER,4,2,4.0,Portimão
66.0,4.0,"['SOFT', 'MEDIUM']","[1.0, 23.0]",McLaren,0,NOR,7,2,5.0,Portimão
66.0,4.0,"['MEDIUM', 'HARD']","[1.0, 26.0]",Ferrari,0,LEC,8,2,6.0,Portimão
66.0,4.0,"['SOFT', 'HARD']","[1.0, 23.0]",Alpine,0,OCO,6,2,7.0,Portimão
66.0,4.0,"['MEDIUM', 'HARD']","[1.0, 41.0]",Alpine,0,ALO,13,2,8.0,Portimão
66.0,4.0,"['MEDIUM', 'HARD']","[1.0, 42.0]",McLaren,0,RIC,16,2,9.0,Portimão
66.0,4.0,"['SOFT', 'MEDIUM']","[1.0, 25.0]",AlphaTauri,0,GAS,9,2,10.0,Portimão
66.0,4.0,"['SOFT', 'MEDIUM']","[1.0, 22.0]",Ferrari,0,SAI,5,2,11.0,Portimão
65.0,4.0,"['MEDIUM', 'HARD']","[1.0, 23.0]",Alfa Romeo Racing,0,GIO,12,2,12.0,Portimão
65.0,4.0,"['SOFT', 'MEDIUM']","[1.0, 23.0]",Aston Martin,0,VET,10,2,13.0,Portimão
65.0,4.0,"['SOFT', 'MEDIUM']","[1.0, 40.0]",Aston Martin,0,STR,17,2,14.0,Portimão
65.0,4.0,"['MEDIUM', 'HARD']","[1.0, 22.0]",AlphaTauri,0,TSU,14,2,15.0,Portimão
65.0,4.0,"['MEDIUM', 'HARD']","[1.0, 29.0]",Williams,0,RUS,11,2,16.0,Portimão
64.0,4.0,"['MEDIUM', 'HARD']","[1.0, 33.0]",Haas F1 Team,0,MSC,19,2,17.0,Portimão
64.0,4.0,"['MEDIUM', 'HARD']","[1.0, 25.0]",Williams,0,LAT,18,2,18.0,Portimão
64.0,5.0,"['MEDIUM', 'HARD', 'SOFT']","[1.0, 32.0, 44.0]",Haas F1 Team,0,MAZ,20,3,19.0,Portimão
2.0,1.0,['SOFT'],[1.0],Alfa Romeo Racing,0,RAI,15,1,nan,Portimão
66.0,3.0,"['SOFT', 'MEDIUM']","[1.0, 29.0]",Mercedes,0,HAM,1,2,1.0,Barcelona
66.0,3.0,"['SOFT', 'MEDIUM', 'SOFT']","[1.0, 25.0, 61.0]",Red Bull Racing,0,VER,2,3,2.0,Barcelona
66.0,3.0,"['SOFT', 'MEDIUM', 'SOFT']","[1.0, 24.0, 54.0]",Mercedes,0,BOT,3,3,3.0,Barcelona
66.0,3.0,"['SOFT', 'MEDIUM', 'SOFT']","[1.0, 29.0, 59.0]",Ferrari,0,LEC,4,3,4.0,Barcelona
66.0,3.0,"['SOFT', 'MEDIUM', 'SOFT']","[1.0, 28.0, 58.0]",Red Bull Racing,0,PER,8,3,5.0,Barcelona
66.0,3.0,"['SOFT', 'MEDIUM', 'SOFT']","[1.0, 26.0, 47.0]",McLaren,0,RIC,7,3,6.0,Barcelona
66.0,3.0,"['SOFT', 'MEDIUM', 'SOFT']","[1.0, 23.0, 47.0]",Ferrari,0,SAI,6,3,7.0,Barcelona
65.0,3.0,"['SOFT', 'MEDIUM', 'SOFT']","[1.0, 24.0, 52.0]",McLaren,0,NOR,9,3,8.0,Barcelona
65.0,2.0,"['SOFT', 'MEDIUM']","[1.0, 24.0]",Alpine,0,OCO,5,2,9.0,Barcelona
65.0,3.0,"['SOFT', 'MEDIUM', 'SOFT']","[1.0, 19.0, 48.0]",AlphaTauri,0,GAS,12,3,10.0,Barcelona
65.0,3.0,"['SOFT', 'MEDIUM', 'SOFT']","[1.0, 23.0, 40.0]",Aston Martin,0,STR,11,3,11.0,Barcelona
65.0,2.0,"['MEDIUM', 'SOFT']","[1.0, 38.0]",Alfa Romeo Racing,0,RAI,17,2,12.0,Barcelona
65.0,3.0,"['SOFT', 'MEDIUM', 'SOFT']","[1.0, 22.0, 39.0]",Aston Martin,0,VET,13,3,13.0,Barcelona
65.0,3.0,"['SOFT', 'MEDIUM']","[1.0, 10.0]",Williams,0,RUS,15,2,14.0,Barcelona
65.0,3.0,"['SOFT', 'MEDIUM', 'SOFT']","[1.0, 9.0, 40.0]",Alfa Romeo Racing,0,GIO,14,3,15.0,Barcelona
65.0,4.0,"['SOFT', 'MEDIUM', 'SOFT']","[1.0, 10.0, 51.0]",Williams,0,LAT,19,3,16.0,Barcelona
65.0,3.0,"['SOFT', 'MEDIUM', 'SOFT']","[1.0, 22.0, 62.0]",Alpine,0,ALO,10,3,17.0,Barcelona
64.0,3.0,"['SOFT', 'MEDIUM']","[1.0, 24.0]",Haas F1 Team,0,MSC,18,2,18.0,Barcelona
64.0,3.0,"['SOFT', 'MEDIUM']","[1.0, 23.0]",Haas F1 Team,0,MAZ,20,2,19.0,Barcelona
7.0,1.0,['SOFT'],[1.0],AlphaTauri,0,TSU,16,1,nan,Barcelona
78.0,2.0,"['SOFT', 'HARD']","[1.0, 35.0]",Red Bull Racing,0,VER,2,2,1.0,Monte Carlo
78.0,2.0,"['SOFT', 'HARD']","[1.0, 33.0]",Ferrari,0,SAI,4,2,2.0,Monte Carlo
78.0,2.0,"['SOFT', 'HARD']","[1.0, 31.0]",McLaren,0,NOR,5,2,3.0,Monte Carlo
78.0,2.0,"['SOFT', 'HARD']","[1.0, 36.0]",Red Bull Racing,0,PER,9,2,4.0,Monte Carlo
78.0,2.0,"['SOFT', 'HARD']","[1.0, 32.0]",Aston Martin,0,VET,8,2,5.0,Monte Carlo
78.0,2.0,"['SOFT', 'HARD']","[1.0, 31.0]",AlphaTauri,0,GAS,6,2,6.0,Monte Carlo
78.0,3.0,"['SOFT', 'HARD', 'SOFT']","[1.0, 30.0, 68.0]",Mercedes,0,HAM,7,3,7.0,Monte Carlo
77.0,2.0,"['HARD', 'SOFT']","[1.0, 59.0]",Aston Martin,0,STR,13,2,8.0,Monte Carlo
77.0,2.0,"['SOFT', 'MEDIUM']","[1.0, 38.0]",Alpine,0,OCO,11,2,9.0,Monte Carlo
77.0,2.0,"['SOFT', 'HARD']","[1.0, 34.0]",Alfa Romeo Racing,0,GIO,10,2,10.0,Monte Carlo
77.0,2.0,"['MEDIUM', 'HARD']","[1.0, 44.0]",Alfa Romeo Racing,0,RAI,14,2,11.0,Monte Carlo
77.0,2.0,"['MEDIUM', 'HARD']","[1.0, 37.0]",McLaren,0,RIC,12,2,12.0,Monte Carlo
77.0,2.0,"['MEDIUM', 'SOFT']","[1.0, 46.0]",Alpine,0,ALO,17,2,13.0,Monte Carlo
77.0,2.0,"['MEDIUM', 'HARD']","[1.0, 32.0]",Williams,0,RUS,15,2,14.0,Monte Carlo
77.0,2.0,"['MEDIUM', 'HARD']","[1.0, 44.0]",Williams,0,LAT,18,2,15.0,Monte Carlo
77.0,2.0,"['HARD', 'SOFT']","[1.0, 65.0]",AlphaTauri,0,TSU,16,2,16.0,Monte Carlo
75.0,2.0,"['SOFT', 'HARD']","[1.0, 35.0]",Haas F1 Team,0,MAZ,19,2,17.0,Monte Carlo
75.0,2.0,"['SOFT', 'HARD']","[1.0, 38.0]",Haas F1 Team,0,MSC,20,2,18.0,Monte Carlo
30.0,1.0,['SOFT'],[1.0],Mercedes,0,BOT,3,1,1.0,Monte Carlo
1.0,1.0,['SOFT'],[1.0],Ferrari,0,LEC,1,1,nan,Monte Carlo
51.0,4.0,"['SOFT', 'HARD', 'SOFT']","[1.0, 14.0, 49.0]",Red Bull Racing,0,PER,6,3,1.0,Baku
51.0,4.0,"['SOFT', 'HARD', 'SOFT']","[1.0, 19.0, 49.0]",Aston Martin,0,VET,11,3,2.0,Baku
51.0,4.0,"['SOFT', 'HARD', 'SOFT']","[1.0, 12.0, 49.0]",AlphaTauri,0,GAS,4,3,3.0,Baku
51.0,4.0,"['SOFT', 'HARD', 'SOFT']","[1.0, 10.0, 49.0]",Ferrari,0,LEC,1,3,4.0,Baku
51.0,4.0,"['SOFT', 'HARD', 'SOFT']","[1.0, 8.0, 49.0]",McLaren,0,NOR,9,3,5.0,Baku
51.0,5.0,"['SOFT', 'HARD', 'SOFT']","[1.0, 8.0, 35.0]",Alpine,0,ALO,8,3,6.0,Baku
51.0,4.0,"['SOFT', 'HARD', 'SOFT']","[1.0, 10.0, 49.0]",AlphaTauri,0,TSU,7,3,7.0,Baku
51.0,4.0,"['SOFT', 'HARD', 'SOFT']","[1.0, 11.0, 49.0]",Ferrari,0,SAI,5,3,8.0,Baku
51.0,4.0,"['SOFT', 'HARD', 'SOFT']","[1.0, 12.0, 49.0]",McLaren,0,RIC,13,3,9.0,Baku
51.0,4.0,"['MEDIUM', 'HARD', 'SOFT']","[1.0, 14.0, 49.0]",Alfa Romeo Racing,0,RAI,14,3,10.0,Baku
51.0,5.0,"['SOFT', 'HARD', 'SOFT']","[1.0, 3.0, 49.0]",Alfa Romeo Racing,0,GIO,20,3,11.0,Baku
51.0,4.0,"['SOFT', 'HARD', 'SOFT']","[1.0, 12.0, 48.0]",Mercedes,0,BOT,10,3,12.0,Baku
51.0,6.0,"['SOFT', 'HARD', 'SOFT']","[1.0, 9.0, 35.0]",Haas F1 Team,0,MSC,17,3,14.0,Baku
51.0,7.0,"['SOFT', 'HARD', 'SOFT']","[1.0, 10.0, 35.0]",Haas F1 Team,0,MAZ,18,3,15.0,Baku
51.0,4.0,"['SOFT', 'HARD', 'SOFT']","[1.0, 12.0, 49.0]",Mercedes,0,HAM,2,3,16.0,Baku
51.0,3.0,"['MEDIUM', 'HARD', 'SOFT']","[1.0, 10.0, 49.0]",Williams,0,LAT,16,3,13.0,Baku
48.0,4.0,"['MEDIUM', 'HARD', 'SOFT']","[1.0, 2.0, 48.0]",Williams,0,RUS,15,3,15.0,Baku
46.0,2.0,"['SOFT', 'HARD']","[1.0, 13.0]",Red Bull Racing,0,VER,3,2,nan,Baku
30.0,1.0,['HARD'],[1.0],Aston Martin,0,STR,19,1,nan,Baku
3.0,1.0,['SOFT'],[1.0],Alpine,0,OCO,12,1,18.0,Baku
53.0,3.0,"['MEDIUM', 'HARD', 'MEDIUM']","[1.0, 19.0, 33.0]",Red Bull Racing,0,VER,1,3,1.0,Le Castellet
53.0,2.0,"['MEDIUM', 'HARD']","[1.0, 20.0]",Mercedes,0,HAM,2,2,2.0,Le Castellet
53.0,2.0,"['MEDIUM', 'HARD']","[1.0, 25.0]",Red Bull Racing,0,PER,4,2,3.0,Le Castellet
53.0,2.0,"['MEDIUM', 'HARD']","[1.0, 18.0]",Mercedes,0,BOT,3,2,4.0,Le Castellet
53.0,2.0,"['MEDIUM', 'HARD']","[1.0, 25.0]",McLaren,0,NOR,8,2,5.0,Le Castellet
53.0,2.0,"['MEDIUM', 'HARD']","[1.0, 17.0]",McLaren,0,RIC,10,2,6.0,Le Castellet
53.0,2.0,"['MEDIUM', 'HARD']","[1.0, 18.0]",AlphaTauri,0,GAS,6,2,7.0,Le Castellet
53.0,2.0,"['MEDIUM', 'HARD']","[1.0, 19.0]",Alpine,0,ALO,9,2,8.0,Le Castellet
53.0,2.0,"['HARD', 'MEDIUM']","[1.0, 38.0]",Aston Martin,0,VET,12,2,9.0,Le Castellet
53.0,2.0,"['HARD', 'SOFT']","[1.0, 35.0]",Aston Martin,0,STR,19,2,10.0,Le Castellet
53.0,2.0,"['MEDIUM', 'HARD']","[1.0, 18.0]",Ferrari,0,SAI,5,2,11.0,Le Castellet
52.0,2.0,"['MEDIUM', 'HARD']","[1.0, 18.0]",Williams,0,RUS,14,2,12.0,Le Castellet
52.0,2.0,"['MEDIUM', 'HARD']","[1.0, 16.0]",AlphaTauri,0,TSU,0,2,13.0,Le Castellet
52.0,2.0,"['HARD', 'MEDIUM']","[1.0, 29.0]",Alpine,0,OCO,11,2,14.0,Le Castellet
52.0,2.0,"['HARD', 'MEDIUM']","[1.0, 29.0]",Alfa Romeo Racing,0,GIO,13,2,15.0,Le Castellet
52.0,3.0,"['MEDIUM', 'HARD', 'MEDIUM']","[1.0, 15.0, 39.0]",Ferrari,0,LEC,7,3,16.0,Le Castellet
52.0,2.0,"['HARD', 'MEDIUM']","[1.0, 34.0]",Alfa Romeo Racing,0,RAI,17,2,17.0,Le Castellet
52.0,2.0,"['MEDIUM', 'HARD']","[1.0, 19.0]",Williams,0,LAT,16,2,18.0,Le Castellet
52.0,2.0,"['MEDIUM', 'HARD']","[1.0, 16.0]",Haas F1 Team,0,MSC,15,2,19.0,Le Castellet
52.0,2.0,"['HARD', 'MEDIUM']","[1.0, 32.0]",Haas F1 Team,0,MAZ,18,2,20.0,Le Castellet
71.0,2.0,"['MEDIUM', 'HARD']","[1.0, 30.0]",Red Bull Racing,0,VER,1,2,1.0,Spielberg
71.0,3.0,"['MEDIUM', 'HARD', 'SOFT']","[1.0, 29.0, 70.0]",Mercedes,0,HAM,2,3,2.0,Spielberg
71.0,2.0,"['MEDIUM', 'HARD']","[1.0, 28.0]",Mercedes,0,BOT,5,2,3.0,Spielberg
71.0,3.0,"['SOFT', 'HARD', 'MEDIUM']","[1.0, 27.0, 55.0]",Red Bull Racing,0,PER,4,3,4.0,Spielberg
70.0,2.0,"['SOFT', 'HARD']","[1.0, 32.0]",McLaren,0,NOR,3,2,5.0,Spielberg
70.0,2.0,"['MEDIUM', 'HARD']","[1.0, 42.0]",Ferrari,0,SAI,12,2,6.0,Spielberg
70.0,3.0,"['SOFT', 'HARD', 'MEDIUM']","[1.0, 2.0, 38.0]",Ferrari,0,LEC,7,3,7.0,Spielberg
70.0,2.0,"['SOFT', 'HARD']","[1.0, 29.0]",Aston Martin,0,STR,9,2,8.0,Spielberg
70.0,2.0,"['SOFT', 'HARD']","[1.0, 28.0]",Alpine,0,ALO,8,2,9.0,Spielberg
70.0,2.0,"['SOFT', 'HARD']","[1.0, 27.0]",AlphaTauri,0,TSU,11,2,10.0,Spielberg
70.0,2.0,"['HARD', 'MEDIUM']","[1.0, 37.0]",Alfa Romeo Racing,0,RAI,18,2,11.0,Spielberg
70.0,2.0,"['MEDIUM', 'HARD']","[1.0, 28.0]",Aston Martin,0,VET,14,2,12.0,Spielberg
70.0,2.0,"['MEDIUM', 'HARD']","[1.0, 42.0]",McLaren,0,RIC,13,2,13.0,Spielberg
70.0,2.0,"['MEDIUM', 'HARD']","[1.0, 37.0]",Alpine,0,OCO,17,2,14.0,Spielberg
70.0,2.0,"['MEDIUM', 'HARD']","[1.0, 24.0]",Alfa Romeo Racing,0,GIO,15,2,15.0,Spielberg
69.0,2.0,"['MEDIUM', 'HARD']","[1.0, 34.0]",Haas F1 Team,0,MSC,19,2,16.0,Spielberg
68.0,3.0,"['MEDIUM', 'SOFT', 'HARD']","[1.0, 2.0, 26.0]",Williams,0,LAT,16,3,17.0,Spielberg
68.0,2.0,"['MEDIUM', 'HARD']","[1.0, 22.0]",Haas F1 Team,0,MAZ,20,2,18.0,Spielberg
36.0,3.0,"['MEDIUM', 'HARD']","[1.0, 26.0]",Williams,0,RUS,10,2,18.0,Spielberg
1.0,1.0,['SOFT'],[1.0],AlphaTauri,0,GAS,6,1,20.0,Spielberg
71.0,3.0,"['MEDIUM', 'HARD']","[1.0, 33.0]",Red Bull Racing,0,VER,1,2,1.0,Spielberg
71.0,2.0,"['MEDIUM', 'HARD']","[1.0, 31.0]",Mercedes,0,BOT,5,2,2.0,Spielberg
71.0,2.0,"['MEDIUM', 'HARD']","[1.0, 31.0]",McLaren,0,NOR,2,2,3.0,Spielberg
71.0,3.0,"['MEDIUM', 'HARD']","[1.0, 32.0]",Mercedes,0,HAM,4,2,4.0,Spielberg
71.0,2.0,"['HARD', 'MEDIUM']","[1.0, 49.0]",Ferrari,0,SAI,10,2,6.0,Spielberg
71.0,2.0,"['MEDIUM', 'HARD']","[1.0, 33.0]",Red Bull Racing,0,PER,3,2,5.0,Spielberg
71.0,2.0,"['MEDIUM', 'HARD']","[1.0, 30.0]",McLaren,0,RIC,13,2,7.0,Spielberg
71.0,2.0,"['MEDIUM', 'HARD']","[1.0, 35.0]",Ferrari,0,LEC,12,2,8.0,Spielberg
71.0,3.0,"['SOFT', 'HARD']","[1.0, 14.0]",AlphaTauri,0,GAS,6,2,9.0,Spielberg
70.0,2.0,"['MEDIUM', 'HARD']","[1.0, 33.0]",Alpine,0,ALO,14,2,10.0,Spielberg
70.0,2.0,"['MEDIUM', 'HARD']","[1.0, 31.0]",Williams,0,RUS,8,2,11.0,Spielberg
70.0,3.0,"['SOFT', 'HARD']","[1.0, 13.0]",AlphaTauri,0,TSU,7,2,12.0,Spielberg
70.0,3.0,"['SOFT', 'HARD']","[1.0, 15.0]",Aston Martin,0,STR,9,2,13.0,Spielberg
70.0,3.0,"['MEDIUM', 'HARD']","[1.0, 2.0]",Alfa Romeo Racing,0,GIO,15,2,14.0,Spielberg
70.0,2.0,"['HARD', 'MEDIUM']","[1.0, 38.0]",Alfa Romeo Racing,0,RAI,16,2,16.0,Spielberg
70.0,2.0,"['MEDIUM', 'HARD']","[1.0, 34.0]",Williams,0,LAT,18,2,15.0,Spielberg
70.0,3.0,"['SOFT', 'HARD']","[1.0, 18.0]",Aston Martin,0,VET,11,2,17.0,Spielberg
69.0,2.0,"['MEDIUM', 'HARD']","[1.0, 35.0]",Haas F1 Team,0,MSC,19,2,18.0,Spielberg
69.0,3.0,"['MEDIUM', 'HARD']","[1.0, 28.0]",Haas F1 Team,0,MAZ,20,2,19.0,Spielberg
1.0,1.0,['MEDIUM'],[1.0],Alpine,0,OCO,17,1,nan,Spielberg
52.0,3.0,"['MEDIUM', 'HARD']","[1.0, 28.0]",Mercedes,0,HAM,2,2,1.0,Silverstone
52.0,3.0,"['MEDIUM', 'HARD']","[1.0, 30.0]",Ferrari,0,LEC,4,2,2.0,Silverstone
52.0,3.0,"['MEDIUM', 'HARD']","[1.0, 23.0]",Mercedes,0,BOT,3,2,3.0,Silverstone
52.0,3.0,"['MEDIUM', 'HARD']","[1.0, 22.0]",McLaren,0,NOR,5,2,4.0,Silverstone
52.0,3.0,"['MEDIUM', 'HARD']","[1.0, 21.0]",McLaren,0,RIC,6,2,5.0,Silverstone
52.0,3.0,"['MEDIUM', 'HARD']","[1.0, 29.0]",Ferrari,0,SAI,10,2,6.0,Silverstone
52.0,3.0,"['MEDIUM', 'HARD']","[1.0, 25.0]",Alpine,0,ALO,7,2,7.0,Silverstone
52.0,3.0,"['MEDIUM', 'HARD']","[1.0, 24.0]",Aston Martin,0,STR,14,2,8.0,Silverstone
52.0,3.0,"['MEDIUM', 'HARD']","[1.0, 20.0]",Alpine,0,OCO,9,2,9.0,Silverstone
52.0,3.0,"['MEDIUM', 'HARD']","[1.0, 31.0]",AlphaTauri,0,TSU,16,2,10.0,Silverstone
52.0,4.0,"['MEDIUM', 'HARD', 'SOFT']","[1.0, 29.0, 47.0]",AlphaTauri,0,GAS,11,3,11.0,Silverstone
51.0,3.0,"['MEDIUM', 'HARD']","[1.0, 19.0]",Williams,0,RUS,12,2,12.0,Silverstone
51.0,3.0,"['MEDIUM', 'HARD']","[1.0, 24.0]",Alfa Romeo Racing,0,GIO,15,2,13.0,Silverstone
51.0,3.0,"['MEDIUM', 'HARD']","[1.0, 20.0]",Williams,0,LAT,17,2,14.0,Silverstone
51.0,3.0,"['MEDIUM', 'HARD']","[1.0, 19.0]",Alfa Romeo Racing,0,RAI,13,2,15.0,Silverstone
51.0,5.0,"['HARD', 'MEDIUM', 'SOFT']","[1.0, 19.0, 49.0]",Red Bull Racing,0,PER,0,3,16.0,Silverstone
51.0,3.0,"['MEDIUM', 'HARD']","[1.0, 26.0]",Haas F1 Team,0,MAZ,19,2,17.0,Silverstone
51.0,3.0,"['MEDIUM', 'HARD']","[1.0, 25.0]",Haas F1 Team,0,MSC,18,2,18.0,Silverstone
40.0,3.0,"['MEDIUM', 'HARD']","[1.0, 19.0]",Aston Martin,0,VET,8,2,17.0,Silverstone
1.0,1.0,['MEDIUM'],[1.0],Red Bull Racing,0,VER,1,1,nan,Silverstone
70.0,4.0,"['INTERMEDIATE', 'MEDIUM', 'HARD']","[1.0, 4.0, 38.0]",Alpine,0,OCO,8,3,1.0,Budapest
70.0,5.0,"['INTERMEDIATE', 'MEDIUM', 'HARD', 'MEDIUM']","[1.0, 5.0, 20.0, 48.0]",Mercedes,0,HAM,1,4,3.0,Budapest
70.0,4.0,"['INTERMEDIATE', 'MEDIUM', 'HARD']","[1.0, 4.0, 33.0]",Ferrari,0,SAI,15,3,4.0,Budapest
70.0,4.0,"['INTERMEDIATE', 'MEDIUM', 'HARD']","[1.0, 4.0, 40.0]",Alpine,0,ALO,9,3,5.0,Budapest
70.0,5.0,"['INTERMEDIATE', 'MEDIUM', 'HARD', 'SOFT']","[1.0, 4.0, 31.0, 69.0]",AlphaTauri,0,GAS,5,4,6.0,Budapest
70.0,4.0,"['INTERMEDIATE', 'MEDIUM', 'HARD']","[1.0, 4.0, 23.0]",AlphaTauri,0,TSU,16,3,7.0,Budapest
70.0,4.0,"['INTERMEDIATE', 'MEDIUM', 'HARD']","[1.0, 4.0, 24.0]",Williams,0,LAT,18,3,8.0,Budapest
70.0,4.0,"['INTERMEDIATE', 'MEDIUM', 'HARD']","[1.0, 4.0, 22.0]",Williams,0,RUS,17,3,9.0,Budapest
70.0,6.0,"['INTERMEDIATE', 'MEDIUM', 'HARD', 'MEDIUM']","[1.0, 4.0, 21.0, 41.0]",Red Bull Racing,0,VER,3,4,10.0,Budapest
69.0,5.0,"['INTERMEDIATE', 'MEDIUM', 'HARD', 'SOFT']","[1.0, 4.0, 16.0, 54.0]",Alfa Romeo Racing,0,RAI,13,4,11.0,Budapest
69.0,4.0,"['INTERMEDIATE', 'MEDIUM', 'HARD']","[1.0, 4.0, 21.0]",McLaren,0,RIC,11,3,12.0,Budapest
69.0,4.0,"['INTERMEDIATE', 'MEDIUM', 'HARD']","[1.0, 4.0, 35.0]",Haas F1 Team,0,MSC,20,3,13.0,Budapest
69.0,6.0,"['MEDIUM', 'INTERMEDIATE', 'MEDIUM', 'HARD']","[1.0, 2.0, 4.0, 34.0]",Alfa Romeo Racing,0,GIO,0,4,14.0,Budapest
3.0,3.0,['INTERMEDIATE'],[1.0],Haas F1 Team,0,MAZ,19,1,14.0,Budapest
2.0,2.0,['INTERMEDIATE'],[1.0],McLaren,0,NOR,6,1,15.0,Budapest
1.0,1.0,['INTERMEDIATE'],[1.0],Mercedes,0,BOT,2,1,nan,Budapest
1.0,1.0,['INTERMEDIATE'],[1.0],Red Bull Racing,0,PER,4,1,nan,Budapest
1.0,1.0,['INTERMEDIATE'],[1.0],Ferrari,0,LEC,7,1,nan,Budapest
1.0,1.0,['INTERMEDIATE'],[1.0],Aston Martin,0,STR,12,1,nan,Budapest
70.0,4.0,"['INTERMEDIATE', 'MEDIUM', 'HARD']","[1.0, 4.0, 37.0]",Aston Martin,0,VET,10,3,2.0,Budapest
3.0,1.0,['UNKNOWN'],[1.0],Red Bull Racing,1,VER,1,1,1.0,Spa-Francorchamps
3.0,1.0,['UNKNOWN'],[1.0],Williams,1,RUS,2,1,2.0,Spa-Francorchamps
3.0,1.0,['UNKNOWN'],[1.0],Mercedes,1,HAM,3,1,3.0,Spa-Francorchamps
3.0,1.0,['UNKNOWN'],[1.0],McLaren,1,RIC,4,1,4.0,Spa-Francorchamps
3.0,1.0,['UNKNOWN'],[1.0],Aston Martin,1,VET,5,1,5.0,Spa-Francorchamps
3.0,1.0,['UNKNOWN'],[1.0],AlphaTauri,1,GAS,6,1,6.0,Spa-Francorchamps
3.0,1.0,['UNKNOWN'],[1.0],Alpine,1,OCO,8,1,7.0,Spa-Francorchamps
3.0,1.0,['UNKNOWN'],[1.0],Ferrari,1,LEC,9,1,8.0,Spa-Francorchamps
3.0,1.0,['UNKNOWN'],[1.0],Williams,1,LAT,10,1,9.0,Spa-Francorchamps
3.0,1.0,['UNKNOWN'],[1.0],Ferrari,1,SAI,11,1,10.0,Spa-Francorchamps
3.0,1.0,['UNKNOWN'],[1.0],Alpine,1,ALO,12,1,11.0,Spa-Francorchamps
3.0,1.0,['UNKNOWN'],[1.0],Mercedes,1,BOT,13,1,12.0,Spa-Francorchamps
3.0,1.0,['UNKNOWN'],[1.0],Alfa Romeo Racing,1,GIO,14,1,13.0,Spa-Francorchamps
3.0,1.0,['UNKNOWN'],[1.0],McLaren,1,NOR,15,1,14.0,Spa-Francorchamps
3.0,1.0,['UNKNOWN'],[1.0],AlphaTauri,1,TSU,16,1,15.0,Spa-Francorchamps
3.0,1.0,['UNKNOWN'],[1.0],Haas F1 Team,1,MSC,17,1,16.0,Spa-Francorchamps
